기업,종목코드,기간,기준일,항목,구분,원 공시값,원 값구분,원 출처,나중 보고서 값,나중 보고서 출처,라운드
SK텔레콤,017670,2019Q4,2019-12-31,분기말 자산총계,재작성 반영,44611620000000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20200330003443,45202368000000,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20210317000804,5
SK텔레콤,017670,2019Q4,2019-12-31,분기말 부채총계,재작성 반영,21788084000000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20200330003443,22385434000000,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20210317000804,5
SK텔레콤,017670,2019Q4,2019-12-31,분기말 총자본(자기자본),재작성 반영,22823536000000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20200330003443,22816934000000,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20210317000804,5
SK텔레콤,017670,2019Q4,2019-12-31,분기말 지배지분 자본,재작성 반영,22956829000000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20200330003443,22950227000000,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20210317000804,5
SK텔레콤,017670,2020Q1,2020-03-31,분기별 매출액,재작성 반영,4450396000000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20200515002457,4450590000000,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20210517001554,5
SK텔레콤,017670,2020Q1,2020-03-31,분기별 영업이익,재작성 반영,302036000000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20200515002457,301298000000,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20210517001554,5
SK텔레콤,017670,2020Q1,2020-03-31,분기별 당기순이익(지배),재작성 반영,309440000000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20200515002457,308544000000,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20210517001554,5
SK텔레콤,017670,2020Q1,2020-03-31,분기별 영업활동현금흐름,재작성 반영,972430000000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20200515002457,982683000000,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20210517001554,5
SK텔레콤,017670,2020Q2,2020-06-30,분기별 매출액,재작성 반영,4602813000000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20200814002234,4603338000000,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20210818000015,5
SK텔레콤,017670,2020Q2,2020-06-30,분기별 영업이익,재작성 반영,359476000000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20200814002234,357784000000,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20210818000015,5
