기업,종목코드,기간,기준일,항목,값,통화,값구분,출처,검산,라운드
Valero Energy,VLO,2010Q1,2010-03-31,분기별 매출액,미확인,USD,미확인,https://www.sec.gov/Archives/edgar/data/1035002/000095012310046222/,,6
Valero Energy,VLO,2010Q1,2010-03-31,분기별 영업이익,-32000000,USD,공시,https://www.sec.gov/Archives/edgar/data/1035002/000095012310046222/,,6
Valero Energy,VLO,2010Q1,2010-03-31,분기별 당기순이익(지배),-113000000,USD,공시,https://www.sec.gov/Archives/edgar/data/1035002/000095012310046222/,,6
Valero Energy,VLO,2010Q1,2010-03-31,분기별 영업활동현금흐름,982000000,USD,공시,https://www.sec.gov/Archives/edgar/data/1035002/000095012310046222/,,6
Valero Energy,VLO,2010Q1,2010-03-31,분기말 자산총계,36465000000,USD,공시,https://www.sec.gov/Archives/edgar/data/1035002/000095012310046222/,,6
Valero Energy,VLO,2010Q1,2010-03-31,분기말 부채총계,21799000000,USD,계산(부채및자본-총자본),https://www.sec.gov/Archives/edgar/data/1035002/000095012310046222/,부채및자본 36465000000 − 총자본 14666000000,6
Valero Energy,VLO,2010Q1,2010-03-31,분기말 총자본(자기자본),14666000000,USD,공시(비지배 없음),https://www.sec.gov/Archives/edgar/data/1035002/000095012310046222/,"StockholdersEquity, MinorityInterest 태그 없음",6
Valero Energy,VLO,2010Q1,2010-03-31,분기말 지배지분 자본,14666000000,USD,공시,https://www.sec.gov/Archives/edgar/data/1035002/000095012310046222/,,6
Valero Energy,VLO,2010Q1,2010-03-31,분기말 종가,19.7,USD,API,https://query1.finance.yahoo.com/v8/finance/chart/VLO?interval=1d&events=splits (2010-03-31),분할조정 종가 18.0073 × 이후 분할계수 1.094,6
Valero Energy,VLO,2010Q1,2010-04-30,분기말 상장주식수,565475748,주,공시(표지 기준일),https://www.sec.gov/Archives/edgar/data/1035002/000095012310046222/,dei:EntityCommonStockSharesOutstanding 클래스 합,6
Valero Energy,VLO,2010Q1,2010-03-31,분기말 시가총액,11139872236,USD,계산(종가×주식수),https://query1.finance.yahoo.com/v8/finance/chart/VLO?interval=1d&events=splits (2010-03-31) ; https://www.sec.gov/Archives/edgar/data/1035002/000095012310046222/,종가 19.7 × 주식수 565475748,6
Valero Energy,VLO,2010Q2,2010-06-30,분기별 매출액,미확인,USD,미확인,https://www.sec.gov/Archives/edgar/data/1035002/000095012310073857/,,6
Valero Energy,VLO,2010Q2,2010-06-30,분기별 영업이익,921000000,USD,공시,https://www.sec.gov/Archives/edgar/data/1035002/000095012310073857/,,6
Valero Energy,VLO,2010Q2,2010-06-30,분기별 당기순이익(지배),583000000,USD,공시,https://www.sec.gov/Archives/edgar/data/1035002/000095012310073857/,,6
Valero Energy,VLO,2010Q2,2010-06-30,분기별 영업활동현금흐름,788000000,USD,계산(누적차감),https://www.sec.gov/Archives/edgar/data/1035002/000095012310073857/ ; https://www.sec.gov/Archives/edgar/data/1035002/000095012310046222/,누적 1770000000 − 직전누적 982000000 (시작 2010-01-01),6
Valero Energy,VLO,2010Q2,2010-06-30,분기말 자산총계,36477000000,USD,공시,https://www.sec.gov/Archives/edgar/data/1035002/000095012310073857/,,6
Valero Energy,VLO,2010Q2,2010-06-30,분기말 부채총계,21426000000,USD,계산(부채및자본-총자본),https://www.sec.gov/Archives/edgar/data/1035002/000095012310073857/,부채및자본 36477000000 − 총자본 15051000000,6
Valero Energy,VLO,2010Q2,2010-06-30,분기말 총자본(자기자본),15051000000,USD,공시(비지배 없음),https://www.sec.gov/Archives/edgar/data/1035002/000095012310073857/,"StockholdersEquity, MinorityInterest 태그 없음",6
Valero Energy,VLO,2010Q2,2010-06-30,분기말 지배지분 자본,15051000000,USD,공시,https://www.sec.gov/Archives/edgar/data/1035002/000095012310073857/,,6
Valero Energy,VLO,2010Q2,2010-06-30,분기말 종가,17.98,USD,API,https://query1.finance.yahoo.com/v8/finance/chart/VLO?interval=1d&events=splits (2010-06-30),분할조정 종가 16.4351 × 이후 분할계수 1.094,6
Valero Energy,VLO,2010Q2,2010-07-30,분기말 상장주식수,566260467,주,공시(표지 기준일),https://www.sec.gov/Archives/edgar/data/1035002/000095012310073857/,dei:EntityCommonStockSharesOutstanding 클래스 합,6
Valero Energy,VLO,2010Q2,2010-06-30,분기말 시가총액,10181363197,USD,계산(종가×주식수),https://query1.finance.yahoo.com/v8/finance/chart/VLO?interval=1d&events=splits (2010-06-30) ; https://www.sec.gov/Archives/edgar/data/1035002/000095012310073857/,종가 17.98 × 주식수 566260467,6
Valero Energy,VLO,2010Q3,2010-09-30,분기별 매출액,미확인,USD,미확인,https://www.sec.gov/Archives/edgar/data/1035002/000095012310100154/,,6
Valero Energy,VLO,2010Q3,2010-09-30,분기별 영업이익,571000000,USD,공시,https://www.sec.gov/Archives/edgar/data/1035002/000095012310100154/,,6
Valero Energy,VLO,2010Q3,2010-09-30,분기별 당기순이익(지배),292000000,USD,공시,https://www.sec.gov/Archives/edgar/data/1035002/000095012310100154/,,6
