기업,종목코드,기간,기준일,항목,구분,원 공시값,원 값구분,원 출처,나중 보고서 값,나중 보고서 출처,라운드
CF Industries,CF,2010Q4,2010-12-31,분기말 자산총계,재작성 반영,8758500000,공시,https://www.sec.gov/Archives/edgar/data/1324404/000104746911001417/,8754000000,https://www.sec.gov/Archives/edgar/data/1324404/000104746912001620/,19
CF Industries,CF,2010Q4,2010-12-31,분기말 부채총계,재작성 반영,4325100000,계산(부채및자본-총자본),https://www.sec.gov/Archives/edgar/data/1324404/000104746911001417/,4320600000,https://www.sec.gov/Archives/edgar/data/1324404/000104746912001620/,19
CF Industries,CF,2014Q4,2014-12-31,분기별 영업활동현금흐름,재작성 반영,231700000,계산(누적차감),https://www.sec.gov/Archives/edgar/data/1324404/000162828015001077/ ; https://www.sec.gov/Archives/edgar/data/1324404/000104746914008905/,244100000,https://www.sec.gov/Archives/edgar/data/1324404/000132440417000007/ ; https://www.sec.gov/Archives/edgar/data/1324404/000104746914008905/,19
CF Industries,CF,2014Q4,2014-12-31,분기말 자산총계,재작성 반영,11338200000,공시,https://www.sec.gov/Archives/edgar/data/1324404/000162828015001077/,11254200000,https://www.sec.gov/Archives/edgar/data/1324404/000132440416000019/,19
CF Industries,CF,2014Q4,2014-12-31,분기말 부채총계,재작성 반영,6765700000,계산(부채및자본-총자본),https://www.sec.gov/Archives/edgar/data/1324404/000162828015001077/,6681700000,https://www.sec.gov/Archives/edgar/data/1324404/000132440416000019/,19
CF Industries,CF,2015Q3,2015-09-30,분기별 영업활동현금흐름,재작성 반영,572700000,계산(누적차감),https://www.sec.gov/Archives/edgar/data/1324404/000132440415000013/ ; https://www.sec.gov/Archives/edgar/data/1324404/000132440415000006/,575200000,https://www.sec.gov/Archives/edgar/data/1324404/000132440416000041/ ; https://www.sec.gov/Archives/edgar/data/1324404/000132440415000006/,19
CF Industries,CF,2015Q4,2015-12-31,분기별 영업활동현금흐름,재작성 반영,132200000,계산(누적차감),https://www.sec.gov/Archives/edgar/data/1324404/000132440416000019/ ; https://www.sec.gov/Archives/edgar/data/1324404/000132440415000013/,133000000,https://www.sec.gov/Archives/edgar/data/1324404/000132440418000006/ ; https://www.sec.gov/Archives/edgar/data/1324404/000132440416000041/,19
CF Industries,CF,2015Q4,2015-12-31,분기말 자산총계,재작성 반영,12738900000,공시,https://www.sec.gov/Archives/edgar/data/1324404/000132440416000019/,12683000000,https://www.sec.gov/Archives/edgar/data/1324404/000132440417000007/,19
CF Industries,CF,2015Q4,2015-12-31,분기말 부채총계,재작성 반영,8351700000,계산(부채및자본-총자본),https://www.sec.gov/Archives/edgar/data/1324404/000132440416000019/,8295800000,https://www.sec.gov/Archives/edgar/data/1324404/000132440417000007/,19
CF Industries,CF,2016Q4,2016-12-31,분기별 영업이익,재작성 반영,-100000000,계산(연간-3분기누적),https://www.sec.gov/Archives/edgar/data/1324404/000132440417000007/ ; https://www.sec.gov/Archives/edgar/data/1324404/000132440416000041/,-96000000,https://www.sec.gov/Archives/edgar/data/1324404/000132440419000006/ ; https://www.sec.gov/Archives/edgar/data/1324404/000132440416000041/,19
CF Industries,CF,2017Q1,2017-03-31,분기별 영업이익,재작성 반영,57000000,공시,https://www.sec.gov/Archives/edgar/data/1324404/000132440417000012/,58000000,https://www.sec.gov/Archives/edgar/data/1324404/000132440418000013/,19
CF Industries,CF,2017Q2,2017-06-30,분기별 영업이익,재작성 반영,107000000,공시,https://www.sec.gov/Archives/edgar/data/1324404/000132440417000019/,108000000,https://www.sec.gov/Archives/edgar/data/1324404/000132440418000019/,19
CF Industries,CF,2017Q3,2017-09-30,분기별 영업이익,재작성 반영,-39000000,공시,https://www.sec.gov/Archives/edgar/data/1324404/000132440417000025/,-37000000,https://www.sec.gov/Archives/edgar/data/1324404/000132440418000026/,19
CF Industries,CF,2017Q4,2017-12-31,분기별 영업이익,재작성 반영,104000000,계산(연간-3분기누적),https://www.sec.gov/Archives/edgar/data/1324404/000132440418000006/ ; https://www.sec.gov/Archives/edgar/data/1324404/000132440417000025/,105000000,https://www.sec.gov/Archives/edgar/data/1324404/000132440420000006/ ; https://www.sec.gov/Archives/edgar/data/1324404/000132440418000026/,19
