기업,종목코드,기간,기준일,항목,구분,원 공시값,원 값구분,원 출처,나중 보고서 값,나중 보고서 출처,라운드
IBM,IBM,2012Q4,2012-12-31,분기별 매출액,재분류(미반영),29304000000,계산(연간-3분기누적),https://www.sec.gov/Archives/edgar/data/51143/000104746913001698/ ; https://www.sec.gov/Archives/edgar/data/51143/000110465912072210/,27671000000,https://www.sec.gov/Archives/edgar/data/51143/000104746915001106/ ; https://www.sec.gov/Archives/edgar/data/51143/000110465912072210/,4
IBM,IBM,2013Q3,2013-09-30,분기별 매출액,재분류(미반영),23720000000,공시,https://www.sec.gov/Archives/edgar/data/51143/000005114313000007/,23338000000,https://www.sec.gov/Archives/edgar/data/51143/000005114314000010/,4
IBM,IBM,2013Q4,2013-12-31,분기별 매출액,재분류(미반영),27699000000,계산(연간-3분기누적),https://www.sec.gov/Archives/edgar/data/51143/000104746914001302/ ; https://www.sec.gov/Archives/edgar/data/51143/000005114313000007/,27385000000,https://www.sec.gov/Archives/edgar/data/51143/000104746916010329/ ; https://www.sec.gov/Archives/edgar/data/51143/000005114314000010/,4
IBM,IBM,2013Q4,2013-12-31,분기말 자산총계,재작성 검증 실패(원 공시 유지),126223000000,공시,https://www.sec.gov/Archives/edgar/data/51143/000104746914001302/,,https://www.sec.gov/Archives/edgar/data/51143/000104746914001302/,4
IBM,IBM,2013Q4,2013-12-31,분기말 부채총계,재작성 검증 실패(원 공시 유지),103294000000,공시,https://www.sec.gov/Archives/edgar/data/51143/000104746914001302/,,https://www.sec.gov/Archives/edgar/data/51143/000104746914001302/,4
IBM,IBM,2013Q4,2013-12-31,분기말 총자본(자기자본),재작성 검증 실패(원 공시 유지),22929000000,공시,https://www.sec.gov/Archives/edgar/data/51143/000104746914001302/,,https://www.sec.gov/Archives/edgar/data/51143/000104746914001302/,4
IBM,IBM,2014Q2,2014-06-30,분기별 매출액,재분류(미반영),24364000000,공시,https://www.sec.gov/Archives/edgar/data/51143/000005114314000007/,24047000000,https://www.sec.gov/Archives/edgar/data/51143/000005114315000005/,4
IBM,IBM,2014Q4,2014-12-31,분기말 자산총계,재작성 반영,117532000000,공시,https://www.sec.gov/Archives/edgar/data/51143/000104746915001106/,117271000000,https://www.sec.gov/Archives/edgar/data/51143/000104746917001061/,4
IBM,IBM,2014Q4,2014-12-31,분기말 부채총계,재작성 반영,105518000000,공시,https://www.sec.gov/Archives/edgar/data/51143/000104746915001106/,105257000000,https://www.sec.gov/Archives/edgar/data/51143/000104746916010329/,4
IBM,IBM,2016Q2,2016-06-30,분기별 영업활동현금흐름,재분류(미반영),3443000000,계산(누적차감),https://www.sec.gov/Archives/edgar/data/51143/000110465916134367/ ; https://www.sec.gov/Archives/edgar/data/51143/000005114316000013/,3343000000,https://www.sec.gov/Archives/edgar/data/51143/000110465917046808/ ; https://www.sec.gov/Archives/edgar/data/51143/000005114316000013/,4
IBM,IBM,2016Q3,2016-09-30,분기별 영업활동현금흐름,재분류(미반영),4213000000,계산(누적차감),https://www.sec.gov/Archives/edgar/data/51143/000110465916151931/ ; https://www.sec.gov/Archives/edgar/data/51143/000110465916134367/,4117000000,https://www.sec.gov/Archives/edgar/data/51143/000110465917064968/ ; https://www.sec.gov/Archives/edgar/data/51143/000110465917046808/,4
IBM,IBM,2016Q4,2016-12-31,분기별 영업활동현금흐름,재분류(미반영),3657000000,계산(누적차감),https://www.sec.gov/Archives/edgar/data/51143/000104746917001061/ ; https://www.sec.gov/Archives/edgar/data/51143/000110465916151931/,3979000000,https://www.sec.gov/Archives/edgar/data/51143/000104746919000712/ ; https://www.sec.gov/Archives/edgar/data/51143/000110465917064968/,4
IBM,IBM,2019Q4,2019-12-31,분기별 매출액,재분류(미반영),21777000000,계산(연간-3분기누적),https://www.sec.gov/Archives/edgar/data/51143/000155837020001334/ ; https://www.sec.gov/Archives/edgar/data/51143/000155837019009324/,2344000000,https://www.sec.gov/Archives/edgar/data/51143/000155837022001584/ ; https://www.sec.gov/Archives/edgar/data/51143/000155837019009324/,4
IBM,IBM,2020Q4,2020-12-31,분기별 매출액,재분류(미반영),20367000000,계산(연간-3분기누적),https://www.sec.gov/Archives/edgar/data/51143/000155837021001489/ ; https://www.sec.gov/Archives/edgar/data/51143/000155837020011799/,1926000000,https://www.sec.gov/Archives/edgar/data/51143/000155837023002376/ ; https://www.sec.gov/Archives/edgar/data/51143/000155837020011799/,4
IBM,IBM,2021Q1,2021-03-31,분기별 매출액,재분류(미반영),17730000000,공시,https://www.sec.gov/Archives/edgar/data/51143/000155837021004922/,13187000000,https://www.sec.gov/Archives/edgar/data/51143/000155837022005983/,4
IBM,IBM,2021Q2,2021-06-30,분기별 매출액,재분류(미반영),18745000000,공시,https://www.sec.gov/Archives/edgar/data/51143/000155837021009351/,14218000000,https://www.sec.gov/Archives/edgar/data/51143/000155837022010985/,4
IBM,IBM,2021Q3,2021-09-30,분기별 매출액,재분류(미반영),17618000000,공시,https://www.sec.gov/Archives/edgar/data/51143/000155837021014734/,13251000000,https://www.sec.gov/Archives/edgar/data/51143/000155837022015322/,4
IBM,IBM,2021Q4,2021-12-31,분기별 매출액,재분류(미반영),3257000000,계산(연간-3분기누적),https://www.sec.gov/Archives/edgar/data/51143/000155837022001584/ ; https://www.sec.gov/Archives/edgar/data/51143/000155837021014734/,16694000000,https://www.sec.gov/Archives/edgar/data/51143/000155837022001584/ ; https://www.sec.gov/Archives/edgar/data/51143/000155837022015322/,4
