기업,종목코드,기간,기준일,항목,구분,원 공시값,원 값구분,원 출처,나중 보고서 값,나중 보고서 출처,라운드
Oracle,ORCL,2014Q2,2014-05-31,분기말 자산총계,재작성 반영,90344000000,공시,https://www.sec.gov/Archives/edgar/data/1341439/000119312514251351/,90266000000,https://www.sec.gov/Archives/edgar/data/1341439/000119312515235239/,3
Oracle,ORCL,2014Q2,2014-05-31,분기말 부채총계,재작성 반영,42897000000,계산(부채및자본-총자본),https://www.sec.gov/Archives/edgar/data/1341439/000119312514251351/,42819000000,https://www.sec.gov/Archives/edgar/data/1341439/000119312515235239/,3
Oracle,ORCL,2015Q2,2015-05-31,분기별 영업활동현금흐름,재작성 반영,4283000000,계산(누적차감),https://www.sec.gov/Archives/edgar/data/1341439/000119312515235239/ ; https://www.sec.gov/Archives/edgar/data/1341439/000119312515098586/,4527000000,https://www.sec.gov/Archives/edgar/data/1341439/000119312517214833/ ; https://www.sec.gov/Archives/edgar/data/1341439/000119312515098586/,3
Oracle,ORCL,2015Q3,2015-08-31,분기별 영업활동현금흐름,재작성 반영,5856000000,공시,https://www.sec.gov/Archives/edgar/data/1341439/000119312515323532/,5881000000,https://www.sec.gov/Archives/edgar/data/1341439/000119312516713596/,3
Oracle,ORCL,2015Q4,2015-11-30,분기별 영업활동현금흐름,재작성 반영,501000000,계산(누적차감),https://www.sec.gov/Archives/edgar/data/1341439/000119312515407703/ ; https://www.sec.gov/Archives/edgar/data/1341439/000119312515323532/,516000000,https://www.sec.gov/Archives/edgar/data/1341439/000119312516797253/ ; https://www.sec.gov/Archives/edgar/data/1341439/000119312516713596/,3
Oracle,ORCL,2016Q1,2016-02-29,분기별 영업활동현금흐름,재작성 반영,3474000000,계산(누적차감),https://www.sec.gov/Archives/edgar/data/1341439/000119312516510333/ ; https://www.sec.gov/Archives/edgar/data/1341439/000119312515407703/,3495000000,https://www.sec.gov/Archives/edgar/data/1341439/000119312517087309/ ; https://www.sec.gov/Archives/edgar/data/1341439/000119312516797253/,3
Oracle,ORCL,2016Q2,2016-05-31,분기별 영업활동현금흐름,재작성 반영,3730000000,계산(누적차감),https://www.sec.gov/Archives/edgar/data/1341439/000119312516628942/ ; https://www.sec.gov/Archives/edgar/data/1341439/000119312516510333/,3793000000,https://www.sec.gov/Archives/edgar/data/1341439/000119312517214833/ ; https://www.sec.gov/Archives/edgar/data/1341439/000119312517087309/,3
Oracle,ORCL,2017Q2,2017-05-31,분기별 매출액,재분류(미반영),10893000000,계산(연간-3분기누적),https://www.sec.gov/Archives/edgar/data/1341439/000119312517214833/ ; https://www.sec.gov/Archives/edgar/data/1341439/000119312517087309/,10957000000,https://www.sec.gov/Archives/edgar/data/1341439/000156459019023119/ ; https://www.sec.gov/Archives/edgar/data/1341439/000119312517087309/,3
Oracle,ORCL,2017Q2,2017-05-31,분기별 영업이익,재분류(미반영),4074000000,계산(연간-3분기누적),https://www.sec.gov/Archives/edgar/data/1341439/000119312517214833/ ; https://www.sec.gov/Archives/edgar/data/1341439/000119312517087309/,4277000000,https://www.sec.gov/Archives/edgar/data/1341439/000156459019023119/ ; https://www.sec.gov/Archives/edgar/data/1341439/000119312517087309/,3
Oracle,ORCL,2017Q2,2017-05-31,분기별 당기순이익(지배),재분류(미반영),3232000000,계산(연간-3분기누적),https://www.sec.gov/Archives/edgar/data/1341439/000119312517214833/ ; https://www.sec.gov/Archives/edgar/data/1341439/000119312517087309/,3349000000,https://www.sec.gov/Archives/edgar/data/1341439/000156459019023119/ ; https://www.sec.gov/Archives/edgar/data/1341439/000119312517087309/,3
Oracle,ORCL,2017Q2,2017-05-31,분기말 총자본(자기자본),재작성 검증 실패(원 공시 유지),54246000000,공시,https://www.sec.gov/Archives/edgar/data/1341439/000119312517214833/,,https://www.sec.gov/Archives/edgar/data/1341439/000119312517214833/,3
Oracle,ORCL,2017Q2,2017-05-31,분기말 지배지분 자본,재작성 검증 실패(원 공시 유지),53860000000,공시,https://www.sec.gov/Archives/edgar/data/1341439/000119312517214833/,,https://www.sec.gov/Archives/edgar/data/1341439/000119312517214833/,3
Oracle,ORCL,2017Q3,2017-08-31,분기별 영업이익,재작성 반영,2821000000,공시,https://www.sec.gov/Archives/edgar/data/1341439/000119312517287455/,2749000000,https://www.sec.gov/Archives/edgar/data/1341439/000156459018023315/,3
Oracle,ORCL,2017Q3,2017-08-31,분기별 당기순이익(지배),재작성 반영,2210000000,공시,https://www.sec.gov/Archives/edgar/data/1341439/000119312517287455/,2144000000,https://www.sec.gov/Archives/edgar/data/1341439/000156459018023315/,3
Oracle,ORCL,2017Q4,2017-11-30,분기별 영업이익,재분류(미반영),3069000000,공시,https://www.sec.gov/Archives/edgar/data/1341439/000119312517372232/,3039000000,https://www.sec.gov/Archives/edgar/data/1341439/000156459018031113/,3
Oracle,ORCL,2017Q4,2017-11-30,분기별 당기순이익(지배),재분류(미반영),2233000000,공시,https://www.sec.gov/Archives/edgar/data/1341439/000119312517372232/,2214000000,https://www.sec.gov/Archives/edgar/data/1341439/000156459018031113/,3
Oracle,ORCL,2018Q1,2018-02-28,분기별 영업이익,재분류(미반영),3410000000,공시,https://www.sec.gov/Archives/edgar/data/1341439/000119312518090646/,3315000000,https://www.sec.gov/Archives/edgar/data/1341439/000156459019008273/,3
Oracle,ORCL,2018Q1,2018-02-28,분기별 당기순이익(지배),재분류(미반영),-4024000000,공시,https://www.sec.gov/Archives/edgar/data/1341439/000119312518090646/,-4047000000,https://www.sec.gov/Archives/edgar/data/1341439/000156459019008273/,3
Oracle,ORCL,2018Q1,2018-02-28,분기말 총자본(자기자본),재작성 검증 실패(원 공시 유지),48272000000,공시,https://www.sec.gov/Archives/edgar/data/1341439/000119312518090646/,,https://www.sec.gov/Archives/edgar/data/1341439/000119312518090646/,3
Oracle,ORCL,2018Q1,2018-02-28,분기말 지배지분 자본,재작성 검증 실패(원 공시 유지),47789000000,공시,https://www.sec.gov/Archives/edgar/data/1341439/000119312518090646/,,https://www.sec.gov/Archives/edgar/data/1341439/000119312518090646/,3
Oracle,ORCL,2018Q2,2018-05-31,분기별 매출액,재분류(미반영),11252000000,계산(연간-3분기누적),https://www.sec.gov/Archives/edgar/data/1341439/000119312518201034/ ; https://www.sec.gov/Archives/edgar/data/1341439/000119312518090646/,10804000000,https://www.sec.gov/Archives/edgar/data/1341439/000156459019023119/ ; https://www.sec.gov/Archives/edgar/data/1341439/000119312518090646/,3
Oracle,ORCL,2018Q2,2018-05-31,분기별 영업이익,재분류(미반영),4380000000,계산(연간-3분기누적),https://www.sec.gov/Archives/edgar/data/1341439/000119312518201034/ ; https://www.sec.gov/Archives/edgar/data/1341439/000119312518090646/,4161000000,https://www.sec.gov/Archives/edgar/data/1341439/000156459020030125/ ; https://www.sec.gov/Archives/edgar/data/1341439/000156459019008273/,3
Oracle,ORCL,2018Q2,2018-05-31,분기별 당기순이익(지배),재분류(미반영),3407000000,계산(연간-3분기누적),https://www.sec.gov/Archives/edgar/data/1341439/000119312518201034/ ; https://www.sec.gov/Archives/edgar/data/1341439/000119312518090646/,3276000000,https://www.sec.gov/Archives/edgar/data/1341439/000156459020030125/ ; https://www.sec.gov/Archives/edgar/data/1341439/000156459019008273/,3
Oracle,ORCL,2018Q2,2018-05-31,분기말 자산총계,재작성 반영,137264000000,공시,https://www.sec.gov/Archives/edgar/data/1341439/000119312518201034/,137851000000,https://www.sec.gov/Archives/edgar/data/1341439/000156459019023119/,3
Oracle,ORCL,2018Q2,2018-05-31,분기말 부채총계,재작성 반영,91040000000,계산(부채및자본-총자본),https://www.sec.gov/Archives/edgar/data/1341439/000119312518201034/,90978000000,https://www.sec.gov/Archives/edgar/data/1341439/000156459019023119/,3
Oracle,ORCL,2018Q2,2018-05-31,분기말 총자본(자기자본),재작성 반영,46224000000,공시,https://www.sec.gov/Archives/edgar/data/1341439/000119312518201034/,46873000000,https://www.sec.gov/Archives/edgar/data/1341439/000156459021033616/,3
Oracle,ORCL,2018Q2,2018-05-31,분기말 지배지분 자본,재작성 반영,45726000000,공시,https://www.sec.gov/Archives/edgar/data/1341439/000119312518201034/,46372000000,https://www.sec.gov/Archives/edgar/data/1341439/000156459019023119/,3
Oracle,ORCL,2023Q4,2023-11-30,분기말 총자본(자기자본),재작성 검증 실패(원 공시 유지),4378000000,공시,https://www.sec.gov/Archives/edgar/data/1341439/000095017023069682/,,https://www.sec.gov/Archives/edgar/data/1341439/000095017023069682/,3
Oracle,ORCL,2023Q4,2023-11-30,분기말 지배지분 자본,재작성 검증 실패(원 공시 유지),3866000000,공시,https://www.sec.gov/Archives/edgar/data/1341439/000095017023069682/,,https://www.sec.gov/Archives/edgar/data/1341439/000095017023069682/,3
Oracle,ORCL,2018Q1,2018-02-28,분기말 부채총계,재작성 검증 실패(원 공시 유지),89929000000,계산(부채및자본-총자본),https://www.sec.gov/Archives/edgar/data/1341439/000119312518090646/,89130000000,https://www.sec.gov/Archives/edgar/data/1341439/000119312518090646/,3
Oracle,ORCL,2017Q2,2017-05-31,분기말 부채총계,재작성 검증 실패(원 공시 유지),80745000000,계산(부채및자본-총자본),https://www.sec.gov/Archives/edgar/data/1341439/000119312517214833/,79861000000,https://www.sec.gov/Archives/edgar/data/1341439/000119312517214833/,3
Oracle,ORCL,2023Q4,2023-11-30,분기말 부채총계,재작성 검증 실패(원 공시 유지),129946000000,계산(부채및자본-총자본),https://www.sec.gov/Archives/edgar/data/1341439/000095017023069682/,128142000000,https://www.sec.gov/Archives/edgar/data/1341439/000095017023069682/,3
