기업,종목코드,기간,기준일,항목,값,통화,값구분,출처,검산,라운드
Carnival,CCL,2010Q1,2010-02-28,분기별 매출액,3095000000,USD,공시,https://www.sec.gov/Archives/edgar/data/815097/000119312510074655/,,14
Carnival,CCL,2010Q1,2010-02-28,분기별 영업이익,255000000,USD,공시,https://www.sec.gov/Archives/edgar/data/815097/000119312510074655/,,14
Carnival,CCL,2010Q1,2010-02-28,분기별 당기순이익(지배),175000000,USD,공시,https://www.sec.gov/Archives/edgar/data/815097/000119312510074655/,,14
Carnival,CCL,2010Q1,2010-02-28,분기별 영업활동현금흐름,396000000,USD,공시,https://www.sec.gov/Archives/edgar/data/815097/000119312510074655/,,14
Carnival,CCL,2010Q1,2010-02-28,분기말 자산총계,36732000000,USD,공시,https://www.sec.gov/Archives/edgar/data/815097/000119312510074655/,,14
Carnival,CCL,2010Q1,2010-02-28,분기말 부채총계,15313000000,USD,계산(부채및자본-총자본),https://www.sec.gov/Archives/edgar/data/815097/000119312510074655/,부채및자본 36732000000 − 총자본 21419000000,14
Carnival,CCL,2010Q1,2010-02-28,분기말 총자본(자기자본),21419000000,USD,공시(비지배 없음),https://www.sec.gov/Archives/edgar/data/815097/000119312510074655/,"StockholdersEquity, MinorityInterest 태그 없음",14
Carnival,CCL,2010Q1,2010-02-28,분기말 지배지분 자본,21419000000,USD,공시,https://www.sec.gov/Archives/edgar/data/815097/000119312510074655/,,14
Carnival,CCL,2010Q1,2010-02-26,분기말 종가,35.96,USD,API,https://query1.finance.yahoo.com/v8/finance/chart/CCL?interval=1d&events=splits (2010-02-26),,14
Carnival,CCL,2010Q1,2010-03-26,분기말 상장주식수,618440268,주,공시(표지 기준일),https://www.sec.gov/Archives/edgar/data/815097/000119312510074655/,dei:EntityCommonStockSharesOutstanding 클래스 합,14
Carnival,CCL,2010Q1,2010-02-26,분기말 시가총액,22239112037,USD,계산(종가×주식수),https://query1.finance.yahoo.com/v8/finance/chart/CCL?interval=1d&events=splits (2010-02-26) ; https://www.sec.gov/Archives/edgar/data/815097/000119312510074655/,종가 35.96 × 주식수 618440268,14
Carnival,CCL,2010Q2,2010-05-31,분기별 매출액,3195000000,USD,공시,https://www.sec.gov/Archives/edgar/data/815097/000119312510152337/,,14
Carnival,CCL,2010Q2,2010-05-31,분기별 영업이익,349000000,USD,공시,https://www.sec.gov/Archives/edgar/data/815097/000119312510152337/,,14
Carnival,CCL,2010Q2,2010-05-31,분기별 당기순이익(지배),252000000,USD,공시,https://www.sec.gov/Archives/edgar/data/815097/000119312510152337/,,14
Carnival,CCL,2010Q2,2010-05-31,분기별 영업활동현금흐름,1398000000,USD,계산(누적차감),https://www.sec.gov/Archives/edgar/data/815097/000119312510152337/ ; https://www.sec.gov/Archives/edgar/data/815097/000119312510074655/,누적 1794000000 − 직전누적 396000000 (시작 2009-12-01),14
Carnival,CCL,2010Q2,2010-05-31,분기말 자산총계,36029000000,USD,공시,https://www.sec.gov/Archives/edgar/data/815097/000119312510152337/,,14
Carnival,CCL,2010Q2,2010-05-31,분기말 부채총계,15165000000,USD,계산(부채및자본-총자본),https://www.sec.gov/Archives/edgar/data/815097/000119312510152337/,부채및자본 36029000000 − 총자본 20864000000,14
Carnival,CCL,2010Q2,2010-05-31,분기말 총자본(자기자본),20864000000,USD,공시(비지배 없음),https://www.sec.gov/Archives/edgar/data/815097/000119312510152337/,"StockholdersEquity, MinorityInterest 태그 없음",14
Carnival,CCL,2010Q2,2010-05-31,분기말 지배지분 자본,20864000000,USD,공시,https://www.sec.gov/Archives/edgar/data/815097/000119312510152337/,,14
Carnival,CCL,2010Q2,2010-05-28,분기말 종가,36.23,USD,API,https://query1.finance.yahoo.com/v8/finance/chart/CCL?interval=1d&events=splits (2010-05-28),,14
Carnival,CCL,2010Q2,2010-06-25,분기말 상장주식수,612219385,주,공시(표지 기준일),https://www.sec.gov/Archives/edgar/data/815097/000119312510152337/,dei:EntityCommonStockSharesOutstanding 클래스 합,14
Carnival,CCL,2010Q2,2010-05-28,분기말 시가총액,22180708319,USD,계산(종가×주식수),https://query1.finance.yahoo.com/v8/finance/chart/CCL?interval=1d&events=splits (2010-05-28) ; https://www.sec.gov/Archives/edgar/data/815097/000119312510152337/,종가 36.23 × 주식수 612219385,14
Carnival,CCL,2010Q3,2010-08-31,분기별 매출액,미확인,USD,미확인,https://www.sec.gov/Archives/edgar/data/815097/000119312510221654/,,14
Carnival,CCL,2010Q3,2010-08-31,분기별 영업이익,1402000000,USD,공시,https://www.sec.gov/Archives/edgar/data/815097/000119312510221654/,,14
Carnival,CCL,2010Q3,2010-08-31,분기별 당기순이익(지배),1303000000,USD,공시,https://www.sec.gov/Archives/edgar/data/815097/000119312510221654/,,14
Carnival,CCL,2010Q3,2010-08-31,분기별 영업활동현금흐름,1290000000,USD,계산(누적차감),https://www.sec.gov/Archives/edgar/data/815097/000119312510221654/ ; https://www.sec.gov/Archives/edgar/data/815097/000119312510152337/,누적 3084000000 − 직전누적 1794000000 (시작 2009-12-01),14
Carnival,CCL,2010Q3,2010-08-31,분기말 자산총계,36847000000,USD,공시,https://www.sec.gov/Archives/edgar/data/815097/000119312510221654/,,14
Carnival,CCL,2010Q3,2010-08-31,분기말 부채총계,14252000000,USD,계산(부채및자본-총자본),https://www.sec.gov/Archives/edgar/data/815097/000119312510221654/,부채및자본 36847000000 − 총자본 22595000000,14
Carnival,CCL,2010Q3,2010-08-31,분기말 총자본(자기자본),22595000000,USD,공시(비지배 없음),https://www.sec.gov/Archives/edgar/data/815097/000119312510221654/,"StockholdersEquity, MinorityInterest 태그 없음",14
Carnival,CCL,2010Q3,2010-08-31,분기말 지배지분 자본,22595000000,USD,공시,https://www.sec.gov/Archives/edgar/data/815097/000119312510221654/,,14
Carnival,CCL,2010Q3,2010-08-31,분기말 종가,31.18,USD,API,https://query1.finance.yahoo.com/v8/finance/chart/CCL?interval=1d&events=splits (2010-08-31),,14
Carnival,CCL,2010Q3,2010-09-24,분기말 상장주식수,606570990,주,공시(표지 기준일),https://www.sec.gov/Archives/edgar/data/815097/000119312510221654/,dei:EntityCommonStockSharesOutstanding 클래스 합,14
Carnival,CCL,2010Q3,2010-08-31,분기말 시가총액,18912883468,USD,계산(종가×주식수),https://query1.finance.yahoo.com/v8/finance/chart/CCL?interval=1d&events=splits (2010-08-31) ; https://www.sec.gov/Archives/edgar/data/815097/000119312510221654/,종가 31.18 × 주식수 606570990,14
Carnival,CCL,2010Q4,2010-11-30,분기별 매출액,미확인,USD,미확인,https://www.sec.gov/Archives/edgar/data/815097/000119312511018320/,,14
